season,celebrity,week,fan_vote_est,judges_score,eliminated,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,age_z,week_cat,season_cat,celebrity_industry_consolidated,country_norm,is_us
7,Cody Linley,7,1114.191076118202,22.0,False,Julianne Hough,Actor/Actress,Texas,United States,18,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,-1.420631827823124,7,7,Actor/Actress,UNITED STATES,1
7,Lance Bass,7,2183.555892504693,25.0,False,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,-0.5658742850909403,7,7,Singer/Rapper,UNITED STATES,1
7,Maurice Greene,7,1327.7782966856405,25.0,False,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,6.5,6.5,6.5,,7.0,6.0,6.0,,8.0,8.0,8.0,,6.0,7.0,7.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.17734812930358407,7,7,Athlete,UNITED STATES,1
7,Susan Lucci,7,1.0,24.0,True,Tony Dovolani,Actor/Actress,New York,United States,61,Eliminated Week 7,6,6.0,6.0,6.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.9206931119481394,7,7,Actor/Actress,UNITED STATES,1
7,Warren Sapp,7,1741.7587588959802,21.0,False,Kym Johnson,Athlete,Florida,United States,35,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,-0.09964289814611284,7,7,Athlete,UNITED STATES,1
7,Brooke Burke,8,4227.370272929356,27.5,False,Derek Hough,TV Personality,Connecticut,United States,37,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,0.05576756416882966,8,7,TV Personality,UNITED STATES,1
7,Cody Linley,8,1209.2871443899417,24.0,False,Julianne Hough,Actor/Actress,Texas,United States,18,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,-1.420631827823124,8,7,Actor/Actress,UNITED STATES,1
7,Lance Bass,8,2579.518779624303,25.0,False,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,-0.5658742850909403,8,7,Singer/Rapper,UNITED STATES,1
7,Maurice Greene,8,1.0,24.0,True,Cheryl Burke,Athlete,Kansas,United States,34,Eliminated Week 8,5,6.5,6.5,6.5,,7.0,6.0,6.0,,8.0,8.0,8.0,,6.0,7.0,7.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,-0.17734812930358407,8,7,Athlete,UNITED STATES,1
7,Warren Sapp,8,1982.8238030563975,27.0,False,Kym Johnson,Athlete,Florida,United States,35,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,-0.09964289814611284,8,7,Athlete,UNITED STATES,1
7,Brooke Burke,9,4461.386042915387,24.5,False,Derek Hough,TV Personality,Connecticut,United States,37,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,0.05576756416882966,9,7,TV Personality,UNITED STATES,1
7,Cody Linley,9,989.127390837897,23.0,True,Julianne Hough,Actor/Actress,Texas,United States,18,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,-1.420631827823124,9,7,Actor/Actress,UNITED STATES,1
7,Lance Bass,9,2640.74985945588,28.5,False,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,-0.5658742850909403,9,7,Singer/Rapper,UNITED STATES,1
7,Warren Sapp,9,1908.736706790836,24.5,False,Kym Johnson,Athlete,Florida,United States,35,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,-0.09964289814611284,9,7,Athlete,UNITED STATES,1
7,Brooke Burke,10,4911.029120160404,30.0,False,Derek Hough,TV Personality,Connecticut,United States,37,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,0.05576756416882966,10,7,TV Personality,UNITED STATES,1
7,Lance Bass,10,2956.9939752427954,27.5,False,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,-0.5658742850909403,10,7,Singer/Rapper,UNITED STATES,1
7,Warren Sapp,10,2131.9769045968005,27.5,False,Kym Johnson,Athlete,Florida,United States,35,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,-0.09964289814611284,10,7,Athlete,UNITED STATES,1
8,Belinda Carlisle,1,488.9749504841681,17.0,False,Jonathan Roberts,Singer/Rapper,California,United States,50,Eliminated Week 2,13,6.0,6.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0659355692159558,1,8,Singer/Rapper,UNITED STATES,1
8,Chuck Wicks,1,888.2596972279359,20.0,False,Julianne Hough,Singer/Rapper,Delaware,United States,29,Eliminated Week 8,6,6.0,7.0,7.0,,6.0,7.0,7.0,,8.0,7.0,8.0,,8.0,7.0,7.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.5658742850909403,1,8,Singer/Rapper,UNITED STATES,1
8,David Alan Grier,1,729.585340327777,19.0,False,Kym Johnson,Actor/Actress,Michigan,United States,52,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2213460315308984,1,8,Actor/Actress,UNITED STATES,1
8,Denise Richards,1,601.0675913615404,18.0,False,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,Eliminated Week 3,12,6.0,6.0,6.0,,7.0,7.0,7.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,1,8,Actor/Actress,UNITED STATES,1
8,Gilles Marini,1,1458.7132745569436,24.0,False,Cheryl Burke,Actor/Actress,,France,33,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,-0.2550533604610553,1,8,Actor/Actress,FRANCE,0
8,Holly Madison,1,476.0572151780309,18.0,False,Dmitry Chaplin,TV Personality,Oregon,United States,30,Eliminated Week 4,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,6.0,6.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.48816905393346904,1,8,TV Personality,UNITED STATES,1
8,Lawrence Taylor,1,576.1678230084603,16.0,False,Edyta Sliwinska,Athlete,Virginia,United States,50,Eliminated Week 7,7,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,7.0,5.0,7.0,,6.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0659355692159558,1,8,Athlete,UNITED STATES,1
8,Lil' Kim,1,1194.397152099378,21.0,False,Derek Hough,Singer/Rapper,New York,United States,34,Eliminated Week 9,5,7.0,7.0,7.0,,8.0,7.0,8.0,,8.0,8.0,9.0,,9.0,8.0,10.0,,9.0,8.0,9.0,,10.0,8.0,10.0,,9.0,8.0,9.0,,9.0,9.0,10.0,,8.5,9.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,1,8,Singer/Rapper,UNITED STATES,1
8,Melissa Rycroft,1,1310.4182330553826,23.0,False,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,7.5,7.5,8.0,,9.5,9.5,9.5,,9.0,9.5,9.0,,9.5,9.5,9.5,,-0.7989899785633541,1,8,TV Personality,UNITED STATES,1
8,Shawn Johnson,1,1243.959555531197,23.0,False,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,9.0,10.0,,9.0,8.0,9.0,,9.5,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,-1.4983370589805953,1,8,Athlete,UNITED STATES,1
8,Steve Wozniak,1,120.24825935734296,13.0,False,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,5.0,4.0,4.0,,6.0,5.0,6.0,,4.0,3.0,3.0,,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6875774184757257,1,8,Other,UNITED STATES,1
8,Steve-O,1,239.20162884923917,17.0,False,Lacey Schwimmer,TV Personality,,England,34,Eliminated Week 6,8,6.0,5.0,6.0,,5.0,4.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,7.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,1,8,TV Personality,ENGLAND,0
8,Ty Murray,1,672.9492789626029,14.0,False,Chelsie Hightower,Athlete,Arizona,United States,39,Eliminated Week 10,4,5.0,4.0,5.0,,7.0,6.0,7.0,,8.0,8.0,7.0,,9.0,8.0,8.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.21117802648377215,1,8,Athlete,UNITED STATES,1
8,Belinda Carlisle,2,1.0,18.0,True,Jonathan Roberts,Singer/Rapper,California,United States,50,Eliminated Week 2,13,6.0,6.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0659355692159558,2,8,Singer/Rapper,UNITED STATES,1
8,Chuck Wicks,2,936.4105400121546,20.0,False,Julianne Hough,Singer/Rapper,Delaware,United States,29,Eliminated Week 8,6,6.0,7.0,7.0,,6.0,7.0,7.0,,8.0,7.0,8.0,,8.0,7.0,7.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.5658742850909403,2,8,Singer/Rapper,UNITED STATES,1
8,David Alan Grier,2,765.9975207884097,17.0,False,Kym Johnson,Actor/Actress,Michigan,United States,52,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2213460315308984,2,8,Actor/Actress,UNITED STATES,1
8,Denise Richards,2,631.9325698893264,21.0,False,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,Eliminated Week 3,12,6.0,6.0,6.0,,7.0,7.0,7.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,2,8,Actor/Actress,UNITED STATES,1
8,Gilles Marini,2,1513.5797599949274,27.0,False,Cheryl Burke,Actor/Actress,,France,33,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,-0.2550533604610553,2,8,Actor/Actress,FRANCE,0
8,Holly Madison,2,505.6442434437317,18.0,False,Dmitry Chaplin,TV Personality,Oregon,United States,30,Eliminated Week 4,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,6.0,6.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.48816905393346904,2,8,TV Personality,UNITED STATES,1
8,Lawrence Taylor,2,609.3955179015664,20.0,False,Edyta Sliwinska,Athlete,Virginia,United States,50,Eliminated Week 7,7,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,7.0,5.0,7.0,,6.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0659355692159558,2,8,Athlete,UNITED STATES,1
8,Lil' Kim,2,1252.5194750807675,23.0,False,Derek Hough,Singer/Rapper,New York,United States,34,Eliminated Week 9,5,7.0,7.0,7.0,,8.0,7.0,8.0,,8.0,8.0,9.0,,9.0,8.0,10.0,,9.0,8.0,9.0,,10.0,8.0,10.0,,9.0,8.0,9.0,,9.0,9.0,10.0,,8.5,9.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,2,8,Singer/Rapper,UNITED STATES,1
8,Melissa Rycroft,2,1354.4323999140029,26.0,False,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,7.5,7.5,8.0,,9.5,9.5,9.5,,9.0,9.5,9.0,,9.5,9.5,9.5,,-0.7989899785633541,2,8,TV Personality,UNITED STATES,1
8,Shawn Johnson,2,1299.023414078167,24.0,False,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,9.0,10.0,,9.0,8.0,9.0,,9.5,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,-1.4983370589805953,2,8,Athlete,UNITED STATES,1
8,Steve Wozniak,2,151.06341154226078,17.0,False,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,5.0,4.0,4.0,,6.0,5.0,6.0,,4.0,3.0,3.0,,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6875774184757257,2,8,Other,UNITED STATES,1
8,Steve-O,2,265.09039019939854,14.0,False,Lacey Schwimmer,TV Personality,,England,34,Eliminated Week 6,8,6.0,5.0,6.0,,5.0,4.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,7.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,2,8,TV Personality,ENGLAND,0
8,Ty Murray,2,713.9107571552872,20.0,False,Chelsie Hightower,Athlete,Arizona,United States,39,Eliminated Week 10,4,5.0,4.0,5.0,,7.0,6.0,7.0,,8.0,8.0,7.0,,9.0,8.0,8.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.21117802648377215,2,8,Athlete,UNITED STATES,1
8,Chuck Wicks,3,1015.5399993042612,23.0,False,Julianne Hough,Singer/Rapper,Delaware,United States,29,Eliminated Week 8,6,6.0,7.0,7.0,,6.0,7.0,7.0,,8.0,7.0,8.0,,8.0,7.0,7.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.5658742850909403,3,8,Singer/Rapper,UNITED STATES,1
8,David Alan Grier,3,808.6948685111889,24.0,False,Kym Johnson,Actor/Actress,Michigan,United States,52,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2213460315308984,3,8,Actor/Actress,UNITED STATES,1
8,Denise Richards,3,1.0,16.0,True,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,Eliminated Week 3,12,6.0,6.0,6.0,,7.0,7.0,7.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,3,8,Actor/Actress,UNITED STATES,1
8,Gilles Marini,3,1615.6553110208524,27.0,False,Cheryl Burke,Actor/Actress,,France,33,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,-0.2550533604610553,3,8,Actor/Actress,FRANCE,0
8,Holly Madison,3,527.4102176551181,17.0,False,Dmitry Chaplin,TV Personality,Oregon,United States,30,Eliminated Week 4,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,6.0,6.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.48816905393346904,3,8,TV Personality,UNITED STATES,1
8,Lawrence Taylor,3,637.2887531557843,20.0,False,Edyta Sliwinska,Athlete,Virginia,United States,50,Eliminated Week 7,7,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,7.0,5.0,7.0,,6.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0659355692159558,3,8,Athlete,UNITED STATES,1
8,Lil' Kim,3,1358.385631977983,25.0,False,Derek Hough,Singer/Rapper,New York,United States,34,Eliminated Week 9,5,7.0,7.0,7.0,,8.0,7.0,8.0,,8.0,8.0,9.0,,9.0,8.0,10.0,,9.0,8.0,9.0,,10.0,8.0,10.0,,9.0,8.0,9.0,,9.0,9.0,10.0,,8.5,9.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,3,8,Singer/Rapper,UNITED STATES,1
8,Melissa Rycroft,3,1416.220917861543,27.0,False,Tony Dovolani,TV Personality,Texas,United States,26,3rd Place,3,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,7.5,7.5,8.0,,9.5,9.5,9.5,,9.0,9.5,9.0,,9.5,9.5,9.5,,-0.7989899785633541,3,8,TV Personality,UNITED STATES,1
8,Shawn Johnson,3,1408.6923989879533,27.0,False,Mark Ballas,Athlete,Iowa,United States,17,1st Place,1,8.0,8.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,9.0,10.0,,9.0,8.0,9.0,,9.5,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,-1.4983370589805953,3,8,Athlete,UNITED STATES,1
8,Steve Wozniak,3,170.89894635551295,10.0,False,Karina Smirnoff,Entrepreneur,California,United States,58,Eliminated Week 4,10,5.0,4.0,4.0,,6.0,5.0,6.0,,4.0,3.0,3.0,,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6875774184757257,3,8,Other,UNITED STATES,1
8,Steve-O,3,281.02014412304464,15.0,False,Lacey Schwimmer,TV Personality,,England,34,Eliminated Week 6,8,6.0,5.0,6.0,,5.0,4.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,7.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.17734812930358407,3,8,TV Personality,ENGLAND,0
8,Ty Murray,3,759.1928110467576,23.0,False,Chelsie Hightower,Athlete,Arizona,United States,39,Eliminated Week 10,4,5.0,4.0,5.0,,7.0,6.0,7.0,,8.0,8.0,7.0,,9.0,8.0,8.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.21117802648377215,3,8,Athlete,UNITED STATES,1
8,Chuck Wicks,4,1081.7402998622397,22.0,False,Julianne Hough,Singer/Rapper,Delaware,United States,29,Eliminated Week 8,6,6.0,7.0,7.0,,6.0,7.0,7.0,,8.0,7.0,8.0,,8.0,7.0,7.0,,7.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.5658742850909403,4,8,Singer/Rapper,UNITED STATES,1
8,David Alan Grier,4,837.5577620259307,22.0,False,Kym Johnson,Actor/Actress,Michigan,United States,52,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2213460315308984,4,8,Actor/Actress,UNITED STATES,1
8,Gilles Marini,4,1713.6467162102963,30.0,False,Cheryl Burke,Actor/Actress,,France,33,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,-0.2550533604610553,4,8,Actor/Actress,FRANCE,0
