season,celebrity,week,fan_votes,judge_score,eliminated
33,Joey Graziadei,1,1450.4012683021008,21.0,False
33,Phaedra Parks,1,656.0393442253223,19.0,False
33,Reginald VelJohnson,1,118.59404964028542,16.0,False
33,Stephen Nedoroscik,1,915.7864601685178,21.0,False
33,Tori Spelling,1,444.38268809679863,17.0,False
33,Anna Delvey,2,477.0911335869142,17.0,True
33,Brooks Nader,2,690.8954416007466,20.0,False
33,Chandler Kinney,2,1552.094604461127,24.0,False
33,Danny Amendola,2,562.7835544270378,21.0,False
33,Dwight Howard ,2,508.2978950399582,22.0,False
33,Eric Roberts,2,671.9509879976453,15.0,False
33,Ilona Maher,2,1092.5267997046196,21.0,False
33,Jenn Tran,2,617.6522619510549,19.0,False
33,Joey Graziadei,2,1358.3277503446764,22.0,False
33,Phaedra Parks,2,878.4049475279282,21.0,False
33,Reginald VelJohnson,2,642.0868733339363,15.0,False
33,Stephen Nedoroscik,2,946.8877500243584,22.0,False
33,Tori Spelling,2,1.0,19.0,True
33,Brooks Nader,3,782.9664440090759,30.5,False
33,Chandler Kinney,3,1757.9473117383409,34.5,False
33,Danny Amendola,3,880.9699834083043,30.0,False
33,Dwight Howard ,3,595.4515821317932,26.0,False
33,Eric Roberts,3,392.64224851636493,23.0,True
33,Ilona Maher,3,1039.3051990364756,28.0,False
33,Jenn Tran,3,910.9055191462733,31.0,False
33,Joey Graziadei,3,1575.6125072029042,35.0,False
33,Phaedra Parks,3,742.6861300781046,28.0,False
33,Reginald VelJohnson,3,358.4574769196252,21.0,True
33,Stephen Nedoroscik,3,963.0555978127386,31.0,False
33,Brooks Nader,4,878.318760876218,32.0,True
33,Chandler Kinney,4,1999.3635148150968,32.0,False
33,Danny Amendola,4,911.0840050586903,36.0,False
33,Dwight Howard ,4,592.6310325532356,29.0,False
33,Ilona Maher,4,1105.6776263903769,32.0,False
33,Jenn Tran,4,1102.863443749078,32.0,False
33,Joey Graziadei,4,1450.8617728801914,36.0,False
33,Phaedra Parks,4,885.1465608528734,32.0,False
33,Stephen Nedoroscik,4,1074.0532828242392,33.0,False
33,Chandler Kinney,5,2269.20252767342,27.0,False
33,Danny Amendola,5,976.6114187282033,25.5,False
33,Dwight Howard ,5,652.7384962461845,24.0,False
33,Ilona Maher,5,1194.8478896319536,26.0,False
33,Jenn Tran,5,1175.4377841968837,25.5,False
33,Joey Graziadei,5,1847.9387843185646,26.0,False
33,Phaedra Parks,5,758.5530018662272,24.0,True
33,Stephen Nedoroscik,5,1124.6700973385618,24.0,False
33,Chandler Kinney,6,2479.023209439514,32.0,False
33,Danny Amendola,6,1096.076919595051,28.0,False
33,Dwight Howard ,6,1040.0890127153007,31.0,False
33,Ilona Maher,6,1168.4198888689875,24.0,False
33,Jenn Tran,6,945.6834430039115,31.0,True
33,Joey Graziadei,6,2149.755854534505,32.0,False
33,Stephen Nedoroscik,6,1120.9516718427312,28.0,False
33,Chandler Kinney,7,2794.4832018228085,30.0,False
33,Danny Amendola,7,1123.4078610396957,25.5,False
33,Dwight Howard ,7,925.2068888855421,24.0,True
33,Ilona Maher,7,1393.294304994077,26.0,False
33,Joey Graziadei,7,2375.0609509511023,27.5,False
33,Stephen Nedoroscik,7,1388.5467923067738,27.0,False
33,Chandler Kinney,8,3064.2698473062615,29.0,False
33,Danny Amendola,8,1114.5172249744535,27.0,False
33,Ilona Maher,8,1635.1389164001937,28.5,False
33,Joey Graziadei,8,2607.594296554543,29.0,False
33,Stephen Nedoroscik,8,1578.4797147645488,26.5,False
33,Chandler Kinney,9,3077.6648985223483,30.0,False
33,Danny Amendola,9,1344.9262563085322,28.0,True
33,Ilona Maher,9,1701.7318805072612,28.5,False
33,Joey Graziadei,9,2545.818718962496,29.5,False
33,Stephen Nedoroscik,9,1329.858245699363,29.5,True
34,Alix Earle,1,1065.0754562631057,13.0,False
34,Andy Richter,1,104.79833444177723,9.0,False
34,Baron Davis,1,366.10801856426355,10.0,False
34,Corey Feldman,1,77.13379802305846,9.0,False
34,Danielle Fishel,1,688.4444903499805,12.0,False
34,Dylan Efron,1,858.2788745210183,10.0,False
34,Elaine Hendrix,1,824.1721080692868,12.0,False
34,Hilaria Baldwin,1,905.0339589555292,14.0,False
34,Jen Affleck,1,690.5421968809038,12.0,False
34,Jordan Chiles,1,987.2744525815065,10.0,False
34,Lauren Jauregui,1,576.5332444628333,13.0,False
34,Robert Irwin,1,1068.140449979674,15.0,False
34,Scott Hoying,1,547.3128633084906,10.0,False
34,Whitney Leavitt,1,1241.151753598571,15.0,False
34,Alix Earle,2,1209.5471942411205,21.0,False
34,Andy Richter,2,464.24941355153516,16.0,False
34,Baron Davis,2,339.3677427958795,18.0,True
34,Corey Feldman,2,1.0,15.0,True
34,Danielle Fishel,2,529.8809052653625,19.0,False
34,Dylan Efron,2,1023.2605782774522,20.0,False
34,Elaine Hendrix,2,739.3269984168759,21.0,False
34,Hilaria Baldwin,2,1222.0430378943222,21.0,False
34,Jen Affleck,2,441.0191810615058,22.0,False
34,Jordan Chiles,2,836.1542202324263,22.0,False
34,Lauren Jauregui,2,822.6857182270707,21.0,False
34,Robert Irwin,2,1076.069490429118,22.0,False
34,Scott Hoying,2,420.0637231855539,18.0,False
34,Whitney Leavitt,2,875.3317964217779,22.0,False
34,Alix Earle,3,1408.579627796276,23.0,False
34,Andy Richter,3,109.19208194797697,18.0,False
34,Danielle Fishel,3,679.7245117919615,21.0,False
34,Dylan Efron,3,995.1487821915302,23.0,False
34,Elaine Hendrix,3,710.7856134384666,21.0,False
34,Hilaria Baldwin,3,1036.9304879748938,22.0,False
34,Jen Affleck,3,633.5824547635976,19.0,False
34,Jordan Chiles,3,822.8478362471875,24.0,False
34,Lauren Jauregui,3,570.4941716311691,18.0,True
34,Robert Irwin,3,1255.9371305506181,22.0,False
34,Scott Hoying,3,646.9545169996633,22.0,False
34,Whitney Leavitt,3,1129.8227846666598,24.0,False
34,Alix Earle,4,871.5406656413567,24.0,False
34,Andy Richter,4,1.0,18.0,False
34,Danielle Fishel,4,977.4845664303614,21.0,False
34,Dylan Efron,4,976.5762995118122,23.0,False
34,Elaine Hendrix,4,741.2146318356988,24.0,False
34,Hilaria Baldwin,4,810.8332920556525,23.0,True
34,Jen Affleck,4,929.9690291950459,23.0,False
34,Jordan Chiles,4,932.0203328731327,24.0,False
34,Robert Irwin,4,1496.012947490689,22.0,False
34,Scott Hoying,4,1052.0700284823388,21.0,False
34,Whitney Leavitt,4,1211.278206483911,25.0,False
34,Alix Earle,5,1253.4741478614853,35.0,False
34,Andy Richter,5,126.51674884231093,24.0,False
34,Danielle Fishel,5,936.0066142845145,29.0,False
34,Dylan Efron,5,1075.1950065038363,36.0,False
34,Elaine Hendrix,5,875.5609403992142,30.0,False
34,Jen Affleck,5,834.72906084481,29.0,False
34,Jordan Chiles,5,1193.5502055971124,32.0,False
34,Robert Irwin,5,1475.76218974895,35.0,False
34,Scott Hoying,5,811.5111820489859,30.0,False
34,Whitney Leavitt,5,1417.6939038687804,33.0,False
34,Alix Earle,6,1436.2967485344113,35.0,False
34,Andy Richter,6,123.06566586955829,27.0,False
34,Danielle Fishel,6,869.1088597893889,36.0,False
34,Dylan Efron,6,1056.3314200767597,32.0,False
34,Elaine Hendrix,6,869.4077305225557,36.0,False
34,Jen Affleck,6,730.4575792019285,32.0,False
34,Jordan Chiles,6,1287.9799517164386,39.0,False
34,Robert Irwin,6,1496.3325235384564,36.0,False
34,Scott Hoying,6,654.6519488989452,28.0,True
34,Whitney Leavitt,6,1476.3675718515585,39.0,False
34,Alix Earle,7,1653.4346622970147,43.0,False
34,Andy Richter,7,166.67743158388006,29.0,False
34,Danielle Fishel,7,872.7040958026232,35.0,False
34,Dylan Efron,7,1083.6298755895011,38.0,False
34,Elaine Hendrix,7,900.0485496046208,32.0,False
34,Jen Affleck,7,715.0273579337108,34.0,True
34,Jordan Chiles,7,1413.0990155618058,38.0,False
34,Robert Irwin,7,1641.098393753889,41.0,False
34,Whitney Leavitt,7,1554.280617872955,42.0,False
34,Alix Earle,8,1875.33025152647,38.5,False
34,Andy Richter,8,217.3888790538746,34.0,False
34,Danielle Fishel,8,879.4393144725017,37.0,True
34,Dylan Efron,8,1116.7893967043651,38.0,False
34,Elaine Hendrix,8,941.9156172219067,37.5,False
34,Jordan Chiles,8,1544.3119675345765,39.0,False
34,Robert Irwin,8,1823.5999807876276,38.0,False
34,Whitney Leavitt,8,1601.2245926986782,39.5,False
34,Alix Earle,9,2121.585059895959,40.0,False
34,Andy Richter,9,288.27145873303004,29.0,True
34,Dylan Efron,9,1187.382265002441,42.0,False
34,Elaine Hendrix,9,1021.6823621188847,36.0,False
34,Jordan Chiles,9,1705.9301370599073,39.0,False
34,Robert Irwin,9,2041.9270636286708,42.0,False
34,Whitney Leavitt,9,1633.221653561107,42.0,False
34,Alix Earle,10,2311.028609306129,29.0,False
34,Dylan Efron,10,1710.8143548675719,27.5,False
34,Elaine Hendrix,10,1360.9545048728246,28.5,False
34,Jordan Chiles,10,1703.006532378014,28.5,False
34,Robert Irwin,10,1635.3934314269302,29.5,False
34,Whitney Leavitt,10,1278.802567148528,29.0,True
34,Alix Earle,11,2629.266667617662,30.0,False
34,Dylan Efron,11,1706.116073912245,29.3332,True
34,Elaine Hendrix,11,1510.6559775022702,28.9998,True
34,Jordan Chiles,11,2047.2436906205342,29.666600000000003,False
34,Robert Irwin,11,2106.7175903472876,29.666600000000003,False
