season,celebrity,week,fan_vote_est,judge_score,eliminated
34,Dylan Efron,4,976.5762995,23,FALSE
34,Elaine Hendrix,4,741.2146318,24,FALSE
34,Hilaria Baldwin,4,810.8332921,23,TRUE
34,Jen Affleck,4,929.9690292,23,FALSE
34,Jordan Chiles,4,932.0203329,24,FALSE
34,Robert Irwin,4,1496.012947,22,FALSE
34,Scott Hoying,4,1052.070028,21,FALSE
34,Whitney Leavitt,4,1211.278206,25,FALSE
34,Alix Earle,5,1253.474148,35,FALSE
34,Andy Richter,5,126.5167488,24,FALSE
34,Danielle Fishel,5,936.0066143,29,FALSE
34,Dylan Efron,5,1075.195007,36,FALSE
34,Elaine Hendrix,5,875.5609404,30,FALSE
34,Jen Affleck,5,834.7290608,29,FALSE
34,Jordan Chiles,5,1193.550206,32,FALSE
34,Robert Irwin,5,1475.76219,35,FALSE
34,Scott Hoying,5,811.511182,30,FALSE
34,Whitney Leavitt,5,1417.693904,33,FALSE
34,Alix Earle,6,1436.296749,35,FALSE
34,Andy Richter,6,123.0656659,27,FALSE
34,Danielle Fishel,6,869.1088598,36,FALSE
34,Dylan Efron,6,1056.33142,32,FALSE
34,Elaine Hendrix,6,869.4077305,36,FALSE
34,Jen Affleck,6,730.4575792,32,FALSE
34,Jordan Chiles,6,1287.979952,39,FALSE
34,Robert Irwin,6,1496.332524,36,FALSE
34,Scott Hoying,6,654.6519489,28,TRUE
34,Whitney Leavitt,6,1476.367572,39,FALSE
34,Alix Earle,7,1653.434662,43,FALSE
34,Andy Richter,7,166.6774316,29,FALSE
34,Danielle Fishel,7,872.7040958,35,FALSE
34,Dylan Efron,7,1083.629876,38,FALSE
34,Elaine Hendrix,7,900.0485496,32,FALSE
34,Jen Affleck,7,715.0273579,34,TRUE
34,Jordan Chiles,7,1413.099016,38,FALSE
34,Robert Irwin,7,1641.098394,41,FALSE
34,Whitney Leavitt,7,1554.280618,42,FALSE
34,Alix Earle,8,1875.330252,38.5,FALSE
34,Andy Richter,8,217.3888791,34,FALSE
34,Danielle Fishel,8,879.4393145,37,TRUE
34,Dylan Efron,8,1116.789397,38,FALSE
34,Elaine Hendrix,8,941.9156172,37.5,FALSE
34,Jordan Chiles,8,1544.311968,39,FALSE
34,Robert Irwin,8,1823.599981,38,FALSE
34,Whitney Leavitt,8,1601.224593,39.5,FALSE
34,Alix Earle,9,2121.58506,40,FALSE
34,Andy Richter,9,288.2714587,29,TRUE
34,Dylan Efron,9,1187.382265,42,FALSE
34,Elaine Hendrix,9,1021.682362,36,FALSE
34,Jordan Chiles,9,1705.930137,39,FALSE
34,Robert Irwin,9,2041.927064,42,FALSE
34,Whitney Leavitt,9,1633.221654,42,FALSE
34,Alix Earle,10,2311.028609,29,FALSE
34,Dylan Efron,10,1710.814355,27.5,FALSE
34,Elaine Hendrix,10,1360.954505,28.5,FALSE
34,Jordan Chiles,10,1703.006532,28.5,FALSE
34,Robert Irwin,10,1635.393431,29.5,FALSE
34,Whitney Leavitt,10,1278.802567,29,TRUE
34,Alix Earle,11,2629.266668,30,FALSE
34,Dylan Efron,11,1706.116074,29.3332,TRUE
34,Elaine Hendrix,11,1510.655978,28.9998,TRUE
34,Jordan Chiles,11,2047.243691,29.6666,FALSE
34,Robert Irwin,11,2106.71759,29.6666,FALSE
